"MovieID","MovieTitle","RecommendationID","RecommendationTitle"
2160,"Rosemary's Baby (1968)",336,"Silence of the Lambs, The (1991)"
2161,"NeverEnding Story, The (1984)",1211,"Matrix, The (1999)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",140,"Dumb & Dumber (Dumb and Dumber) (1994)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",288,"Mrs. Doubtfire (1993)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",598,"Star Wars: Episode VI - Return of the Jedi (1983)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",787,"Men in Black (a.k.a. MIB) (1997)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",972,"Honey, I Shrunk the Kids (1989)"
2162,"NeverEnding Story II: The Next Chapter, The (1990)",1754,"Shrek (2001)"
2163,"Attack of the Killer Tomatoes! (1978)",177,"Pulp Fiction (1994)"
2167,"Blade (1998)",1211,"Matrix, The (1999)"
2174,"Beetlejuice (1988)",1211,"Matrix, The (1999)"
2176,"Rope (1948)",177,"Pulp Fiction (1994)"
2183,"Man Who Knew Too Much, The (1956)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2186,"Strangers on a Train (1951)",177,"Pulp Fiction (1994)"
2188,"54 (1998)",1211,"Matrix, The (1999)"
2193,"Willow (1988)",214,"Forrest Gump (1994)"
2193,"Willow (1988)",1211,"Matrix, The (1999)"
2194,"Untouchables, The (1987)",1211,"Matrix, The (1999)"
2202,"Lifeboat (1944)",607,"Psycho (1960)"
2203,"Shadow of a Doubt (1943)",436,"Rear Window (1954)"
2208,"Lady Vanishes, The (1938)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2231,"Rounders (1998)",1211,"Matrix, The (1999)"
2231,"Rounders (1998)",1356,"Fight Club (1999)"
2232,"Cube (1997)",1211,"Matrix, The (1999)"
2236,"Simon Birch (1998)",1,"Toy Story (1995)"
2240,"My Bodyguard (1980)",90,"Apollo 13 (1995)"
2240,"My Bodyguard (1980)",177,"Pulp Fiction (1994)"
2240,"My Bodyguard (1980)",269,"Fugitive, The (1993)"
2240,"My Bodyguard (1980)",449,"Wizard of Oz, The (1939)"
2240,"My Bodyguard (1980)",545,"E.T. the Extra-Terrestrial (1982)"
2240,"My Bodyguard (1980)",650,"Groundhog Day (1993)"
2240,"My Bodyguard (1980)",655,"Back to the Future (1985)"
2240,"My Bodyguard (1980)",771,"Grosse Pointe Blank (1997)"
2240,"My Bodyguard (1980)",925,"Rain Man (1988)"
2240,"My Bodyguard (1980)",932,"Breakfast Club, The (1985)"
2240,"My Bodyguard (1980)",1339,"Ferris Bueller's Day Off (1986)"
2240,"My Bodyguard (1980)",1705,"O Brother, Where Art Thou? (2000)"
2240,"My Bodyguard (1980)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2240,"My Bodyguard (1980)",1967,"Catch Me If You Can (2002)"
2240,"My Bodyguard (1980)",2031,"Lost in Translation (2003)"
2243,"Broadcast News (1987)",177,"Pulp Fiction (1994)"
2243,"Broadcast News (1987)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2245,"Working Girl (1988)",650,"Groundhog Day (1993)"
2245,"Working Girl (1988)",655,"Back to the Future (1985)"
2245,"Working Girl (1988)",1286,"Sixth Sense, The (1999)"
2247,"Married to the Mob (1988)",177,"Pulp Fiction (1994)"
2247,"Married to the Mob (1988)",190,"Shawshank Redemption, The (1994)"
2247,"Married to the Mob (1988)",655,"Back to the Future (1985)"
2248,"Say Anything... (1989)",1211,"Matrix, The (1999)"
2249,"My Blue Heaven (1990)",214,"Forrest Gump (1994)"
2249,"My Blue Heaven (1990)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2252,"Hero (1992)",1211,"Matrix, The (1999)"
2252,"Hero (1992)",1286,"Sixth Sense, The (1999)"
2253,"Toys (1992)",214,"Forrest Gump (1994)"
2262,"About Last Night... (1986)",423,"Godfather, The (1972)"
2262,"About Last Night... (1986)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2268,"Few Good Men, A (1992)",214,"Forrest Gump (1994)"
2269,"Indecent Proposal (1993)",214,"Forrest Gump (1994)"
2269,"Indecent Proposal (1993)",1211,"Matrix, The (1999)"
2273,"Rush Hour (1998)",1211,"Matrix, The (1999)"
2278,"Ronin (1998)",1211,"Matrix, The (1999)"
2279,"Urban Legend (1998)",214,"Forrest Gump (1994)"
2279,"Urban Legend (1998)",846,"Titanic (1997)"
2282,"Pecker (1998)",177,"Pulp Fiction (1994)"
2282,"Pecker (1998)",214,"Forrest Gump (1994)"
2282,"Pecker (1998)",846,"Titanic (1997)"
2282,"Pecker (1998)",1356,"Fight Club (1999)"
2282,"Pecker (1998)",2013,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
2287,"Them! (1954)",158,"Star Wars: Episode IV - A New Hope (1977)"
2287,"Them! (1954)",277,"Jurassic Park (1993)"
2287,"Them! (1954)",393,"Independence Day (a.k.a. ID4) (1996)"
2287,"Them! (1954)",545,"E.T. the Extra-Terrestrial (1982)"
2287,"Them! (1954)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
2287,"Them! (1954)",602,"Alien (1979)"
2287,"Them! (1954)",625,"Terminator, The (1984)"
2287,"Them! (1954)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2288,"Thing, The (1982)",1211,"Matrix, The (1999)"
2289,"Player, The (1992)",1211,"Matrix, The (1999)"
2291,"Edward Scissorhands (1990)",1211,"Matrix, The (1999)"
2294,"Antz (1998)",1211,"Matrix, The (1999)"
2296,"Night at the Roxbury, A (1998)",177,"Pulp Fiction (1994)"
2296,"Night at the Roxbury, A (1998)",787,"Men in Black (a.k.a. MIB) (1997)"
2296,"Night at the Roxbury, A (1998)",1211,"Matrix, The (1999)"
2297,"What Dreams May Come (1998)",1211,"Matrix, The (1999)"
2300,"Producers, The (1968)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2301,"History of the World: Part I (1981)",158,"Star Wars: Episode IV - A New Hope (1977)"
2301,"History of the World: Part I (1981)",214,"Forrest Gump (1994)"
2301,"History of the World: Part I (1981)",1211,"Matrix, The (1999)"
2302,"My Cousin Vinny (1992)",177,"Pulp Fiction (1994)"
2303,"Nashville (1975)",1211,"Matrix, The (1999)"
2303,"Nashville (1975)",1317,"American Beauty (1999)"
2311,"2010: The Year We Make Contact (1984)",1211,"Matrix, The (1999)"
2312,"Children of a Lesser God (1986)",214,"Forrest Gump (1994)"
2313,"Elephant Man, The (1980)",177,"Pulp Fiction (1994)"
2315,"Bride of Chucky (Child's Play 4) (1998)",393,"Independence Day (a.k.a. ID4) (1996)"
2315,"Bride of Chucky (Child's Play 4) (1998)",1211,"Matrix, The (1999)"
2315,"Bride of Chucky (Child's Play 4) (1998)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2315,"Bride of Chucky (Child's Play 4) (1998)",2076,"Lord of the Rings: The Return of the King, The (2003)"
2316,"Practical Magic (1998)",1211,"Matrix, The (1999)"
2318,"Happiness (1998)",1317,"American Beauty (1999)"
2320,"Apt Pupil (1998)",41,"Seven (a.k.a. Se7en) (1995)"
2320,"Apt Pupil (1998)",177,"Pulp Fiction (1994)"
2320,"Apt Pupil (1998)",190,"Shawshank Redemption, The (1994)"
2320,"Apt Pupil (1998)",336,"Silence of the Lambs, The (1991)"
2320,"Apt Pupil (1998)",1211,"Matrix, The (1999)"
2320,"Apt Pupil (1998)",1317,"American Beauty (1999)"
2320,"Apt Pupil (1998)",1356,"Fight Club (1999)"
2320,"Apt Pupil (1998)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2321,"Pleasantville (1998)",1211,"Matrix, The (1999)"
2322,"Soldier (1998)",776,"Fifth Element, The (1997)"
2322,"Soldier (1998)",1211,"Matrix, The (1999)"
2324,"Life Is Beautiful (La Vita è bella) (1997)",1211,"Matrix, The (1999)"
2325,"Orgazmo (1997)",214,"Forrest Gump (1994)"
2325,"Orgazmo (1997)",1211,"Matrix, The (1999)"
2325,"Orgazmo (1997)",1356,"Fight Club (1999)"
2328,"Vampires (1998)",277,"Jurassic Park (1993)"
2328,"Vampires (1998)",333,"Terminator 2: Judgment Day (1991)"
2328,"Vampires (1998)",335,"Batman (1989)"
2328,"Vampires (1998)",787,"Men in Black (a.k.a. MIB) (1997)"
2328,"Vampires (1998)",1211,"Matrix, The (1999)"
2328,"Vampires (1998)",1356,"Fight Club (1999)"
2328,"Vampires (1998)",1901,"Spider-Man (2002)"
2328,"Vampires (1998)",2076,"Lord of the Rings: The Return of the King, The (2003)"
2329,"American History X (1998)",1211,"Matrix, The (1999)"
2333,"Gods and Monsters (1998)",1317,"American Beauty (1999)"
2334,"Siege, The (1998)",393,"Independence Day (a.k.a. ID4) (1996)"
2334,"Siege, The (1998)",1211,"Matrix, The (1999)"
2335,"Waterboy, The (1998)",214,"Forrest Gump (1994)"
2336,"Elizabeth (1998)",1211,"Matrix, The (1999)"
2338,"I Still Know What You Did Last Summer (1998)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2340,"Meet Joe Black (1998)",1211,"Matrix, The (1999)"
2344,"Runaway Train (1985)",158,"Star Wars: Episode IV - A New Hope (1977)"
2344,"Runaway Train (1985)",303,"Schindler's List (1993)"
2344,"Runaway Train (1985)",393,"Independence Day (a.k.a. ID4) (1996)"
2344,"Runaway Train (1985)",423,"Godfather, The (1972)"
2344,"Runaway Train (1985)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
2344,"Runaway Train (1985)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2344,"Runaway Train (1985)",598,"Star Wars: Episode VI - Return of the Jedi (1983)"
2344,"Runaway Train (1985)",800,"Hunt for Red October, The (1990)"
2344,"Runaway Train (1985)",1211,"Matrix, The (1999)"
2344,"Runaway Train (1985)",1228,"Star Wars: Episode I - The Phantom Menace (1999)"
2344,"Runaway Train (1985)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2346,"Stepford Wives, The (1975)",1286,"Sixth Sense, The (1999)"
2348,"Sid and Nancy (1986)",336,"Silence of the Lambs, The (1991)"
2348,"Sid and Nancy (1986)",1211,"Matrix, The (1999)"
2348,"Sid and Nancy (1986)",1754,"Shrek (2001)"
2349,"Mona Lisa (1986)",30,"Twelve Monkeys (a.k.a. 12 Monkeys) (1995)"
2349,"Mona Lisa (1986)",43,"Usual Suspects, The (1995)"
2349,"Mona Lisa (1986)",177,"Pulp Fiction (1994)"
2349,"Mona Lisa (1986)",314,"Blade Runner (1982)"
2349,"Mona Lisa (1986)",336,"Silence of the Lambs, The (1991)"
2349,"Mona Lisa (1986)",344,"Fargo (1996)"
2349,"Mona Lisa (1986)",393,"Independence Day (a.k.a. ID4) (1996)"
2349,"Mona Lisa (1986)",423,"Godfather, The (1972)"
2349,"Mona Lisa (1986)",454,"2001: A Space Odyssey (1968)"
2349,"Mona Lisa (1986)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2349,"Mona Lisa (1986)",594,"Clockwork Orange, A (1971)"
2349,"Mona Lisa (1986)",637,"Chinatown (1974)"
2349,"Mona Lisa (1986)",643,"Shining, The (1980)"
2349,"Mona Lisa (1986)",655,"Back to the Future (1985)"
2349,"Mona Lisa (1986)",1211,"Matrix, The (1999)"
2352,"Big Chill, The (1983)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2353,"Enemy of the State (1998)",1211,"Matrix, The (1999)"
2355,"Bug's Life, A (1998)",1211,"Matrix, The (1999)"
2357,"Central Station (Central do Brasil) (1998)",214,"Forrest Gump (1994)"
2357,"Central Station (Central do Brasil) (1998)",1211,"Matrix, The (1999)"
2357,"Central Station (Central do Brasil) (1998)",1286,"Sixth Sense, The (1999)"
2359,"Waking Ned Devine (a.k.a. Waking Ned) (1998)",1211,"Matrix, The (1999)"
2360,"Celebration, The (Festen) (1998)",1211,"Matrix, The (1999)"
2360,"Celebration, The (Festen) (1998)",1356,"Fight Club (1999)"
2363,"Godzilla (Gojira) (1954)",1211,"Matrix, The (1999)"
2366,"King Kong (1933)",655,"Back to the Future (1985)"
2367,"King Kong (1976)",1211,"Matrix, The (1999)"
2369,"Desperately Seeking Susan (1985)",1286,"Sixth Sense, The (1999)"
2371,"Fletch (1985)",1211,"Matrix, The (1999)"
2372,"Fletch Lives (1989)",214,"Forrest Gump (1994)"
2372,"Fletch Lives (1989)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2373,"Red Sonja (1985)",177,"Pulp Fiction (1994)"
2373,"Red Sonja (1985)",1211,"Matrix, The (1999)"
2373,"Red Sonja (1985)",1286,"Sixth Sense, The (1999)"
2374,"Gung Ho (1986)",1185,"Office Space (1999)"
2374,"Gung Ho (1986)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2375,"Money Pit, The (1986)",214,"Forrest Gump (1994)"
2376,"View to a Kill, A (1985)",158,"Star Wars: Episode IV - A New Hope (1977)"
2376,"View to a Kill, A (1985)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
2376,"View to a Kill, A (1985)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2376,"View to a Kill, A (1985)",655,"Back to the Future (1985)"
2376,"View to a Kill, A (1985)",1211,"Matrix, The (1999)"
2378,"Police Academy (1984)",214,"Forrest Gump (1994)"
2379,"Police Academy 2: Their First Assignment (1985)",214,"Forrest Gump (1994)"
2379,"Police Academy 2: Their First Assignment (1985)",1211,"Matrix, The (1999)"
2380,"Police Academy 3: Back in Training (1986)",1211,"Matrix, The (1999)"
2381,"Police Academy 4: Citizens on Patrol (1987)",214,"Forrest Gump (1994)"
2382,"Police Academy 5: Assignment: Miami Beach (1988)",1211,"Matrix, The (1999)"
2383,"Police Academy 6: City Under Siege (1989)",214,"Forrest Gump (1994)"
2384,"Babe: Pig in the City (1998)",1754,"Shrek (2001)"
2384,"Babe: Pig in the City (1998)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2387,"Very Bad Things (1998)",177,"Pulp Fiction (1994)"
2387,"Very Bad Things (1998)",1211,"Matrix, The (1999)"
2389,"Psycho (1998)",1211,"Matrix, The (1999)"
2390,"Little Voice (1998)",1317,"American Beauty (1999)"
2391,"Simple Plan, A (1998)",344,"Fargo (1996)"
2392,"Jack Frost (1998)",1,"Toy Story (1995)"
2392,"Jack Frost (1998)",332,"Aladdin (1992)"
2392,"Jack Frost (1998)",2013,"Pirates of the Caribbean: The Curse of the Black Pearl (2003)"
2393,"Star Trek: Insurrection (1998)",1211,"Matrix, The (1999)"
2394,"Prince of Egypt, The (1998)",1211,"Matrix, The (1999)"
2394,"Prince of Egypt, The (1998)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2395,"Rushmore (1998)",177,"Pulp Fiction (1994)"
2396,"Shakespeare in Love (1998)",1211,"Matrix, The (1999)"
2398,"Miracle on 34th Street (1947)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2401,"Pale Rider (1985)",177,"Pulp Fiction (1994)"
2401,"Pale Rider (1985)",1211,"Matrix, The (1999)"
2402,"Rambo: First Blood Part II (1985)",214,"Forrest Gump (1994)"
2402,"Rambo: First Blood Part II (1985)",1211,"Matrix, The (1999)"
2403,"First Blood (Rambo: First Blood) (1982)",1211,"Matrix, The (1999)"
2404,"Rambo III (1988)",214,"Forrest Gump (1994)"
2405,"Jewel of the Nile, The (1985)",214,"Forrest Gump (1994)"
2405,"Jewel of the Nile, The (1985)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2406,"Romancing the Stone (1984)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2407,"Cocoon (1985)",214,"Forrest Gump (1994)"
2408,"Cocoon: The Return (1988)",214,"Forrest Gump (1994)"
2408,"Cocoon: The Return (1988)",234,"True Lies (1994)"
2408,"Cocoon: The Return (1988)",598,"Star Wars: Episode VI - Return of the Jedi (1983)"
2408,"Cocoon: The Return (1988)",625,"Terminator, The (1984)"
2409,"Rocky II (1979)",918,"Rocky (1976)"
2410,"Rocky III (1982)",1211,"Matrix, The (1999)"
2411,"Rocky IV (1985)",1211,"Matrix, The (1999)"
2412,"Rocky V (1990)",177,"Pulp Fiction (1994)"
2412,"Rocky V (1990)",214,"Forrest Gump (1994)"
2413,"Clue (1985)",1211,"Matrix, The (1999)"
2414,"Young Sherlock Holmes (1985)",1211,"Matrix, The (1999)"
2416,"Back to School (1986)",655,"Back to the Future (1985)"
2420,"Karate Kid, The (1984)",655,"Back to the Future (1985)"
2420,"Karate Kid, The (1984)",1211,"Matrix, The (1999)"
2421,"Karate Kid, Part II, The (1986)",1211,"Matrix, The (1999)"
2422,"Karate Kid, Part III, The (1989)",1211,"Matrix, The (1999)"
2423,"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)",1211,"Matrix, The (1999)"
2424,"You've Got Mail (1998)",214,"Forrest Gump (1994)"
2427,"Thin Red Line, The (1998)",177,"Pulp Fiction (1994)"
2427,"Thin Red Line, The (1998)",1211,"Matrix, The (1999)"
2428,"Faculty, The (1998)",1211,"Matrix, The (1999)"
2428,"Faculty, The (1998)",1356,"Fight Club (1999)"
2431,"Patch Adams (1998)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2432,"Stepmom (1998)",846,"Titanic (1997)"
2433,"Civil Action, A (1998)",177,"Pulp Fiction (1994)"
2439,"Affliction (1997)",43,"Usual Suspects, The (1995)"
2439,"Affliction (1997)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2439,"Affliction (1997)",598,"Star Wars: Episode VI - Return of the Jedi (1983)"
2439,"Affliction (1997)",607,"Psycho (1960)"
2439,"Affliction (1997)",655,"Back to the Future (1985)"
2439,"Affliction (1997)",965,"Saving Private Ryan (1998)"
2439,"Affliction (1997)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2439,"Affliction (1997)",1286,"Sixth Sense, The (1999)"
2439,"Affliction (1997)",1317,"American Beauty (1999)"
2447,"Varsity Blues (1999)",214,"Forrest Gump (1994)"
2450,"Howard the Duck (1986)",1211,"Matrix, The (1999)"
2454,"Fly, The (1958)",1211,"Matrix, The (1999)"
2455,"Fly, The (1986)",1211,"Matrix, The (1999)"
2456,"Fly II, The (1989)",214,"Forrest Gump (1994)"
2456,"Fly II, The (1989)",277,"Jurassic Park (1993)"
2456,"Fly II, The (1989)",288,"Mrs. Doubtfire (1993)"
2456,"Fly II, The (1989)",393,"Independence Day (a.k.a. ID4) (1996)"
2456,"Fly II, The (1989)",545,"E.T. the Extra-Terrestrial (1982)"
2456,"Fly II, The (1989)",655,"Back to the Future (1985)"
2456,"Fly II, The (1989)",733,"Mars Attacks! (1996)"
2456,"Fly II, The (1989)",786,"Face/Off (1997)"
2456,"Fly II, The (1989)",787,"Men in Black (a.k.a. MIB) (1997)"
2456,"Fly II, The (1989)",953,"Back to the Future Part II (1989)"
2456,"Fly II, The (1989)",972,"Honey, I Shrunk the Kids (1989)"
2456,"Fly II, The (1989)",1075,"Edward Scissorhands (1990)"
2456,"Fly II, The (1989)",1211,"Matrix, The (1999)"
2456,"Fly II, The (1989)",1256,"American Pie (1999)"
2456,"Fly II, The (1989)",1855,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
2456,"Fly II, The (1989)",1901,"Spider-Man (2002)"
2459,"Texas Chainsaw Massacre, The (1974)",177,"Pulp Fiction (1994)"
2463,"Ruthless People (1986)",90,"Apollo 13 (1995)"
2463,"Ruthless People (1986)",587,"Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"
2463,"Ruthless People (1986)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2463,"Ruthless People (1986)",1286,"Sixth Sense, The (1999)"
2463,"Ruthless People (1986)",1294,"Airplane! (1980)"
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",1211,"Matrix, The (1999)"
2468,"Jumpin' Jack Flash (1986)",214,"Forrest Gump (1994)"
2469,"Peggy Sue Got Married (1986)",344,"Fargo (1996)"
2470,"Crocodile Dundee (1986)",1211,"Matrix, The (1999)"
2471,"Crocodile Dundee II (1988)",1211,"Matrix, The (1999)"
2474,"Color of Money, The (1986)",177,"Pulp Fiction (1994)"
2476,"Heartbreak Ridge (1986)",158,"Star Wars: Episode IV - A New Hope (1977)"
2476,"Heartbreak Ridge (1986)",333,"Terminator 2: Judgment Day (1991)"
2476,"Heartbreak Ridge (1986)",393,"Independence Day (a.k.a. ID4) (1996)"
2476,"Heartbreak Ridge (1986)",585,"Star Wars: Episode V - The Empire Strikes Back (1980)"
2476,"Heartbreak Ridge (1986)",598,"Star Wars: Episode VI - Return of the Jedi (1983)"
2476,"Heartbreak Ridge (1986)",610,"Full Metal Jacket (1987)"
2476,"Heartbreak Ridge (1986)",1211,"Matrix, The (1999)"
2476,"Heartbreak Ridge (1986)",1262,"Ghostbusters (a.k.a. Ghost Busters) (1984)"
2478,"¡Three Amigos! (1986)",214,"Forrest Gump (1994)"
2485,"She's All That (1999)",1754,"Shrek (2001)"
